order_id,orderrad_id,orderdatum,önskat_leveransdatum,faktiskt_leveransdatum,produkt_id,produktnamn,kategori,säsong,antal,pris,vikt_gram,leveranszon,kund_id,recension_text,recensionsdatum,betyg
GG-2024-00854,GG-2024-00854-3,2024-08-25,2024-08-28,2024-08-28,VER-VAN-001,Vattenkanna 10L,Verktyg & tillbehör,Alla,3,179.0,600,Zon 1,KUND-12846,Mycket dålig kommunikation om förseningen.,2024-09-01,1
GG-2024-00855,GG-2024-00855-1,2024-08-28,2024-09-02,2024-09-02,PLT-INO-001,Monstera deliciosa,Inomhusväxter,Alla,1,299.0,2000,Zon 4,KUND-11306,"Vackra plantor, välpackade och friska vid leverans.",2024-09-08,5
GG-2024-00856,GG-2024-00856-1,2024-08-01,2024-08-03,2024-08-03,FRO-GUR-001,Gurkfrön 'Marketmore',Frön,Vår,2,45.0,10,Zon 1,KUND-14714,"Älskar min nya fredskalla, den trivs jättebra.",2024-09-01,5
GG-2024-00856,GG-2024-00856-2,2024-08-01,2024-08-03,2024-08-03,KRU-PLA-001,Plastlåda balkong 60cm,Krukor & kärl,Alla,1,149.0,400,Zon 1,KUND-14714,,,
GG-2024-00857,GG-2024-00857-1,2024-08-19,2024-08-22,2024-08-22,FRO-GUR-001,Gurkfrön 'Marketmore',Frön,Vår,1,45.0,10,Zon 2,KUND-11794,,,
GG-2024-00857,GG-2024-00857-2,2024-08-19,2024-08-22,2024-08-16,FRO-BLO-001,Sommarblommor mix,Frön,Vår,2,69.0,20,Zon 2,KUND-11794,,,
GG-2024-00858,GG-2024-00858-1,2024-08-26,2024-08-28,2024-08-28,VER-VAN-001,Vattenkanna 10L,Verktyg & tillbehör,Alla,1,179.0,600,Zon 1,KUND-14132,Leveransen tog lite längre än väntat men okej.,2024-09-26,3
GG-2024-00859,GG-2024-00859-1,2024-08-07,2024-08-09,2024-08-09,FRO-BLO-001,Sommarblommor mix,Frön,Vår,3,69.0,20,Zon 1,KUND-12986,"Mycket nöjd, allt kom fram i bra skick.",2024-08-20,4
GG-2024-00860,GG-2024-00860-1,2024-08-01,2024-08-06,2024-08-06,VER-VAN-001,Vattenkanna 10L,Verktyg & tillbehör,,1,179.0,600,Zon 3,KUND-13301,,,
GG-2024-00861,GG-2024-00861-1,2024-08-02,2024-08-07,2024-08-07,PLT-BLO-001,Pelargon röd,Färdiga plantor,Vår,1,69.0,400,Zon 3,KUND-14860,,,
GG-2024-00861,GG-2024-00861-2,2024-08-02,2024-08-07,2024-08-07,PLT-INO-002,Fredskalla,Inomhusväxter,Alla,3,149.0,800,Zon 3,KUND-14860,,,
GG-2024-00861,GG-2024-00861-3,2024-08-02,2024-08-07,2024-08-07,PLT-INO-001,Monstera deliciosa,Inomhusväxter,Alla,3,299.0,2000,Zon 3,KUND-14860,,,
GG-2024-00861,GG-2024-00861-4,2024-08-02,2024-08-07,2024-08-07,FRO-ORT-001,"Örter mix (basilika, persilja, dill)",Frön,Vår,1,59.0,15,Zon 3,KUND-14860,,,
GG-2024-00861,GG-2024-00861-5,2024-08-02,2024-08-07,2024-07-31,FRO-SAL-001,Sallatsfrön mix,Frön,Vår,2,39.0,8,Zon 3,KUND-14860,"Tomaterna växer som aldrig förr, tack!",2024-08-25,4
GG-2024-00862,GG-2024-00862-1,2024-09-03,,2024-09-05,KRU-TER-001,Terrakottakruka 25cm,Krukor & kärl,Alla,1,129.0,1500,Zon 1,KUND-10218,,,
GG-2024-00862,GG-2024-00862-2,2024-09-03,2024-09-05,2024-09-05,PLT-INO-003,Gullranka ampel,Inomhusväxter,Alla,5,129.0,500,,KUND-10218,,,
GG-2024-00862,GG-2024-00862-3,2024-09-03,2024-09-05,2024-09-05,LOK-TUL-001,Tulpanlökar 20-pack,Frön,Höst,1,159.0,500,Zon 1,KUND-10218,,,
GG-2024-00863,GG-2024-00863-1,2024-09-01,2024-09-05,2024-09-05,PLT-INO-002,Fredskalla,Inomhusväxter,,1,149.0,800,Zon 3,KUND-10777,,,
GG-2024-00863,GG-2024-00863-2,2024-09-01,2024-09-05,2024-09-05,LOK-NAR-001,Narcisslökar 15-pack,Frön,Höst,1,129.0,400,Zon 3,KUND-10777,"Plantorna var i perfekt skick, rekommenderas varmt.",2024-09-25,4
GG-2024-00864,GG-2024-00864-1,2024-09-16,2024-09-18,2024-09-24,PLT-INO-001,Monstera deliciosa,Inomhusväxter,Alla,1,299.0,2000,Zon 1,KUND-14233,,,
GG-2024-00864,GG-2024-00864-2,2024-09-16,2024-09-18,2024-09-24,KRU-TER-001,Terrakottakruka 25cm,Krukor & kärl,Alla,1,129.0,1500,Zon 1,KUND-14233,Löken var möglig. Kunde inte plantera.,2024-10-12,2
GG-2024-00865,GG-2024-00865-1,2024-09-10,,2024-09-13,PLT-INO-002,Fredskalla,Inomhusväxter,Alla,3,149.0,800,Zon 1,KUND-10359,,,
GG-2024-00866,GG-2024-00866-1,2024-09-05,,2024-09-07,PLT-INO-001,Monstera deliciosa,Inomhusväxter,Alla,3,299.0,2000,Zon 1,KUND-11140,Snabb leverans och bra kvalitet på jorden.,2024-09-23,5
GG-2024-00866,GG-2024-00866-2,2024-09-05,2024-09-07,2024-09-07,PLT-INO-002,Fredskalla,Inomhusväxter,Alla,1,149.0,800,Zon 1,KUND-11140,"Så fina krukor, precis som på bilden.",2024-09-18,5
GG-2024-00866,GG-2024-00866-3,2024-09-05,2024-09-07,2024-09-07,PLT-INO-003,Gullranka,Inomhusväxter,Alla,3,129.0,500,Zon 1,KUND-11140,,,
GG-2024-00866,GG-2024-00866-4,2024-09-05,2024-09-07,2024-09-07,PLT-INO-001,monstera deliciosa,Inomhusväxter,ALLA,2,299.0,2000,Zon 1,KUND-11140,,,
GG-2024-00866,GG-2024-00866-5,2024-09-05,2024-09-07,2024-09-02,LOK-TUL-001,Tulpanlökar 20-pack,Frön,höst,1,159.0,500,Zon 1,KUND-11140,"Allt var trasigt, kartong totalförstörd.",2024-09-14,1
GG-2024-00867,GG-2024-00867-1,2024-09-22,2024-10-01,2024-10-01,JOR-PLA-001,Planteringsjord 50L,Jord & näring,Vår,2,149.0,25000,Zon 5,KUND-13654,,,
GG-2024-00867,GG-2024-00867-2,2024-09-22,"October 01, 2024",2024-10-01,PLT-INO-003,Gullranka hängande,Inomhusväxter,Alla,1,129.0,500,Zon 5,KUND-13654,"Tre av fem frön grodde, godkänt.",2024-10-08,3
GG-2024-00868,GG-2024-00868-1,2024-09-12,2024-09-14,2024-09-14,PLT-INO-001,Monstera deliciosa,Inomhusväxter,Alla,två,299.0,2000,Zon 1,KUND-10091,,,
GG-2024-00868,GG-2024-00868-2,2024-09-12,2024-09-14,2024-09-14,LOK-TUL-001,Tulpanlökar 20-pack,Frön,Höst,1,159.0,500,Zon 1,KUND-10091,,,
GG-2024-00868,GG-2024-00868-3,2024-09-12,2024-09-14,2024-09-14,JOR-PLA-001,Blomjord 50L,Jord & näring,Vår,1,149.0,25000,Zon 1,KUND-10091,,,
GG-2024-00869,GG-2024-00869-1,2024-09-16,2024-09-20,2024-09-20,KRU-TER-001,Terrakottakruka 25cm,Krukor & kärl,Alla,2,129.0,1500,Zon 2,KUND-12963,,,
GG-2024-00870,GG-2024-00870-1,2024-09-28,2024-10-01,2024-10-01,LOK-TUL-001,Tulpanlökar 20-pack,Frön,Höst,2,159.0,500,Zon 2,KUND-14004,,,
GG-2024-00870,GG-2024-00870-2,2024-09-28,2024-10-01,2024-10-01,LOK-NAR-001,Narcisslökar 15-pack,Frön,Höst,2,129.0,400,Zon 2,KUND-14004,"Helt standard, inget speciellt.",2024-10-28,3
GG-2024-00870,GG-2024-00870-3,2024-09-28,2024-10-01,2024-10-01,PLT-INO-002,Fredskalla,Inomhusväxter,Alla,3,149.0,800,Zon 2,KUND-14004,"Skadad leverans, hälften obrukbart.",2024-10-16,2
GG-2024-00870,GG-2024-00870-4,28 september 2024,2024-10-01,2024-10-01,PLT-INO-001,Monstera deliciosa,Inomhusväxter,Alla,4,299.0,2000,Zon 2,KUND-14004,,,
GG-2024-00871,GG-2024-00871-1,"September 05, 2024",2024-09-09,2024-09-09,JOR-PLA-001,Planteringsjord 50L,Jord & näring,Vår,2,149.0,25000,Zon 2,KUND-13654,"Tre av fem frön grodde, godkänt.",2024-09-14,3
GG-2024-00871,GG-2024-00871-2,2024-09-05,2024-09-09,2024-09-09,LOK-NAR-001,Narcisslökar 15-pack,Frön,Höst,2,129.0,400,Zon 2,KUND-13654,,,
GG-2024-00871,GG-2024-00871-3,2024-09-05,2024-09-09,2024-09-09,PLT-INO-001,Monstera deliciosa,Inomhusväxter,Alla,1,299.0,2000,2,KUND-13654,Paketet såg ut att ha kastats från lastbilen.,2024-10-02,2
GG-2024-00871,GG-2024-00871-4,2024-09-05,2024-09-09,2024-09-09,LOK-TUL-001,Tulpanlökar 20-pack,Frön,Höst,1,159.0,500,Zon 2,KUND-13654,,,
GG-2024-00872,GG-2024-00872-1,2024-09-10,2024-09-16,2024-09-16,PLT-INO-002,Fredslilja,Inomhusväxter,Alla,2,149.0,800,Zon 4,KUND-12797,,,
GG-2024-00872,GG-2024-00872-2,2024-09-10,2024-09-16,2024-09-16,PLT-INO-002,Fredskalla,Inomhusväxter,Alla,3,149.0,800,Zon 4,KUND-12797,,,
GG-2024-00873,GG-2024-00873-1,2024-09-20,2024-09-25,2024-09-25,KRU-TER-001,Terrakottakruka 25cm,Krukor & kärl,Alla,1,129.0,1500,,KUND-14957,,,
GG-2024-00873,GG-2024-00873-2,2024-09-20,2024-09-25,2024-09-25,PLT-INO-001,Monstera deliciosa,Inomhusväxter,Alla,2,299:-,2000,Zon 3,KUND-14957,"Helt okej, men hittade billigare i lokal butik.",2024-10-18,3
GG-2024-00874,GG-2024-00874-1,2024-09-17,2024-09-20,2024-09-20,PLT-INO-003,Gullranka ampel,Inomhusväxter,Alla,1st,129.0,500,Zon 1,KUND-14869,,,
GG-2024-00874,GG-2024-00874-2,2024-09-17,,2024-09-20,PLT-INO-001,Monstera deliciosa,Inomhusväxter,Alla,1,299.0,2000,Zon 1,KUND-14869,,,
GG-2024-00874,GG-2024-00874-3,2024-09-17,2024-09-20,2024-09-20,PLT-INO-001,Monstera deliciosa,Inomhusväxter,Alla,2,299.0,2000,Zon 1,KUND-14869,Jättebra service och produkter av hög kvalitet.,2024-10-12,4
GG-2024-00874,GG-2024-00874-4,2024-09-17,2024-09-20,2024-09-20,PLT-INO-002,Fredskalla,Inomhusväxter,Alla,1,149.0,800,Zon 1,KUND-14869,"Varken bra eller dåligt, gör jobbet.",2024-10-14,3
GG-2024-00875,GG-2024-00875-1,2024-09-26,,2024-09-29,PLT-INO-001,Monstera deliciosa,Inomhusväxter,Alla,2,299.0,2000,Zon 2,KUND-11674,,,
GG-2024-00875,GG-2024-00875-2,2024-09-26,2024-09-29,2024-09-29,LOK-NAR-001,Narcisslökar 15-pack,Frön,Höst,2,129.0,400,Zon 2,KUND-11674,Överraskad över hur snabbt leveransen kom!,2024-10-22,5
GG-2024-00876,GG-2024-00876-1,2024-09-09,2024-09-18,24 september 2024,LOK-TUL-001,Tulpan lökar,Frön,Höst,1,159.0,500,,KUND-13739,,,
GG-2024-00876,GG-2024-00876-2,2024-09-09,2024-09-18,2024-09-24,PLT-INO-002,Fredskalla,Inomhusväxter,Alla,3,149.0,800,Zone 5,KUND-13739,"Tomaterna växer som aldrig förr, tack!",2024-10-03,5
GG-2024-00877,GG-2024-00877-1,2024-09-19,2024-09-25,2024-09-25,LOK-TUL-001,Tulpanlökar 20-pack,Frön,Höst,5,159.0,500,Zon 4,KUND-14510,,,
GG-2024-00877,GG-2024-00877-2,2024-09-19,2024-09-25,2024-09-25,KRU-TER-001,Terrakottakruka 25cm,Krukor & kärl,,5,129.0,1500,Zon 4,KUND-14510,,,
GG-2024-00878,GG-2024-00878-1,2024-09-05,2024-09-07,2024-09-09,PLT-INO-001,Monstera deliciosa,Inomhusväxter,Alla,1,299.0,2000,Zon 1,KUND-14295,,,
GG-2024-00878,GG-2024-00878-2,2024-09-05,2024-09-07,2024-09-09,PLT-INO-003,Gullranka ampel,Inomhusväxter,Alla,1,129.0,500,Zon 1,KUND-14295,,,
GG-2024-00879,GG-2024-00879-1,2024-09-02,2024-09-07,2024-09-13,KRU-TER-001,Terrakottakruka 25cm,Krukor & kärl,Alla,1,129.0,1500,Zon 4,KUND-11678,"Helt okej, men hittade billigare i lokal butik.",2024-10-05,3
GG-2024-00879,GG-2024-00879-2,2024-09-02,2024-09-07,2024-09-13,PLT-INO-002,Fredskalla,Inomhusväxter,Alla,1,149.0,800,Zon 4,KUND-11678,,,
GG-2024-00880,GG-2024-00880-1,2024-09-05,,2024-09-07,JOR-PLA-001,planteringsjord 50l,Jord & näring,Vår,1,149.0,25000,Zon 1,KUND-13957,,,
GG-2024-00880,GG-2024-00880-2,2024-09-05,2024-09-07,2024-09-07,PLT-INO-003,Gullranka ampel,Inomhusväxter,Alla,2,129.0,500,Zon 1,KUND-13957,"Tomaterna växer som aldrig förr, tack!",2024-10-03,5
GG-2024-00881,GG-2024-00881-1,2024-09-28,2024-10-01,"October 01, 2024",LOK-NAR-001,Narcisslökar 15-pack,Frön,,1,129.0,400,Zon 2,KUND-14827,Ok kvalitet men lite dyrt tycker jag.,2024-10-25,3
GG-2024-00882,GG-2024-00882-1,2024-09-15,2024-09-17,2024-09-17,PLT-INO-002,Fredskalla,Inomhusväxter,Alla,1,149.0,800,Zon 1,KUND-13167,,,
GG-2024-00883,GG-2024-00883-1,2024-09-25,2024-09-29,2024-09-29,KRU-TER-001,Terrakottakruka 25cm,Krukor & kärl,,1,129.0,1500,Zon 2,KUND-11539,Ok kvalitet men lite dyrt tycker jag.,2024-10-02,3
GG-2024-00883,GG-2024-00883-2,2024-09-25,2024-09-29,2024-09-29,JOR-PLA-001,Planteringsjord 50L,Jord & näring,Vår,3,149.0,25000,Zon 2,KUND-11539,Perfekt för balkongen. Pelargonerna blommar redan.,2024-10-16,5
GG-2024-00884,GG-2024-00884-1,2024-09-27,2024-10-02,2024-10-02,PLT-INO-001,Monstera deliciosa,Inomhusväxter,Alla,1,299.0,2000,Zon 3,KUND-14923,"Fungerade någorlunda, inte imponerad.",2024-10-12,3
GG-2024-00884,GG-2024-00884-2,2024-09-27,2024-10-02,2024-10-02,PLT-INO-001,Monstera deliciosa,Inomhusväxter,Alla,1,299.0,2000,Zon 3,KUND-14923,,,
GG-2024-00885,GG-2024-00885-1,2024-09-08,2024-09-12,2024-09-12,PLT-INO-001,Monstera Deliciosa,Inomhusväxter,,1,299.0,2000,Zon 3,KUND-11067,Snabb leverans och bra kvalitet på jorden.,2024-09-28,5
GG-2024-00886,GG-2024-00886-1,2024-09-08,2024-09-11,2024-09-11,LOK-NAR-001,narcisslökar,Frön,Höst,en,129.0,400,Zon 1,KUND-12852,,,
GG-2024-00886,GG-2024-00886-2,2024-09-08,2024-09-11,2024-09-11,PLT-INO-003,Gullranka ampel,Inomhusväxter,Alla,2,129.0,500,Zon 1,KUND-12852,"Tre av fem frön grodde, godkänt.",2024-10-08,3
GG-2024-00886,GG-2024-00886-3,2024-09-08,,2024-09-11,PLT-INO-003,Gullranka ampel,Inomhusväxter,Alla,2,129.0,500,Zon 1,KUND-12852,,,
GG-2024-00886,GG-2024-00886-4,2024-09-08,2024-09-11,2024-09-11,LOK-NAR-001,Påskliljor 15-pack,Frön,Höst,3,0,400,Zon 1,KUND-12852,Snabb leverans och bra kvalitet på jorden.,2024-10-06,5
GG-2024-00887,GG-2024-00887-1,2024-09-15,2024-09-18,2024-09-18,LOK-NAR-001,Narcisslökar 15-pack,Frön,Höst,1,129.0,400,Storstadsområden,KUND-12090,"Helt oacceptabelt, produkterna var förstörda.",2024-10-07,1
GG-2024-00888,GG-2024-00888-1,2024-09-26,2024-10-03,2024-10-03,PLT-INO-003,Gullranka ampel,Inomhusväxter,Alla,1,129.0,500,Zon 4,KUND-12299,"Min monstera är fantastisk, så stor och fin!",2024-11-01,5
GG-2024-00888,GG-2024-00888-2,2024-09-26,,2024-10-03,PLT-INO-002,Fredskalla,Inomhusväxter,Alla,3,149.0,800,Zon 4,KUND-12299,,,
GG-2024-00888,GG-2024-00888-3,2024-09-26,,2024-10-03,LOK-NAR-001,Narcisslökar 15-pack,Frön,Höst,1,129.0,400,Zon 4,KUND-12299,,,
GG-2024-00888,GG-2024-00888-4,2024-09-26,2024-10-03,2024-09-21,LOK-NAR-001,Narcisslökar 15-pack,Frön,Höst,2,129.0,400,Zon 4,KUND-12299,Plantorna var i dåligt skick redan från start.,2024-10-11,1
GG-2024-00888,GG-2024-00888-5,2024-09-26,2024-10-03,2024-10-03,LOK-TUL-001,Tulpanlökar 20-pack,Frön,Höst,1,159.0,500,Zon 4,KUND-12299,,,
GG-2024-00889,GG-2024-00889-1,2024-09-25,2024-09-27,2024-09-27,LOK-NAR-001,Narcisslökar 15-pack,Frön,Höst,1,129.0,400,Zon 1,KUND-11240,,,
GG-2024-00889,GG-2024-00889-2,2024-09-25,2024-09-27,2024-09-27,LOK-NAR-001,Narcisslökar 15-pack,Frön,Höst,3,129.0,400,Zon 1,KUND-11240,,,
GG-2024-00889,GG-2024-00889-3,2024-09-25,2024-09-27,2024-09-27,LOK-NAR-001,Narcisslökar 15-pack,Frön,Höst,3,129.0,400,Zon 1,KUND-11240,"Min monstera är fantastisk, så stor och fin!",2024-10-07,5
GG-2024-00890,GG-2024-00890-1,2024-09-21,2024-09-26,2024-09-30,PLT-INO-002,Fredskalla,Inomhusväxter,Alla,2,149.0,800,Zon 3,KUND-11327,,,
GG-2024-00891,GG-2024-00891-1,2024-09-18,2024-09-23,2024-09-23,PLT-INO-003,Gullranka ampel,Inomhusväxter,Alla,1,129.0,500,Zon 3,KUND-14508,,,
GG-2024-00891,GG-2024-00891-2,2024-09-18,2024-09-23,2024-09-23,PLT-INO-003,Gullranka ampel,Inomhusväxter,Alla,2,129.0,500,Zon 3,KUND-14508,Kommer definitivt beställa igen nästa säsong.,2024-10-23,4
GG-2024-00891,GG-2024-00891-3,2024-09-18,,2024-09-23,JOR-PLA-001,Planteringsjord 50L,Jord & näring,Vår,2,149.0,25000,Zon 3,KUND-14508,"Jorden luktar fräscht och bra, plantorna älskar den.",2024-10-07,4
GG-2024-00891,GG-2024-00891-4,2024-09-18,2024-09-23,2024-09-23,JOR-PLA-001,PLANTERINGSJORD 50L,Jord & näring,Vår,1,149.0,25000,,KUND-14508,,,
GG-2024-00892,GG-2024-00892-1,2024-09-12,2024-09-14,2024-09-08,JOR-PLA-001,Planteringsjord 50L,Jord & näring,Vår,2,149.0,25000,Zon 1,KUND-14493,,,
GG-2024-00892,GG-2024-00892-2,2024-09-12,2024-09-14,2024-09-14,LOK-NAR-001,Narcisslökar 15-pack,Frön,Höst,1,129.0,400,Z1,KUND-14493,,,
GG-2024-00893,GG-2024-00893-1,2024-09-10,2024-09-13,2024-09-13,PLT-INO-001,Monstera deliciosa,Inomhusväxter,Alla,1,299.0,2000,Zon 2,KUND-10679,,,
GG-2024-00894,GG-2024-00894-1,2024-09-15,,2024-09-17,KRU-TER-001,Terrakottakruka 25cm,Krukor & kärl,Alla,4,129.0,1500,,KUND-11676,,,
GG-2024-00894,GG-2024-00894-2,2024-09-15,2024-09-17,2024-09-17,PLT-INO-001,Monstera deliciosa,Inomhusväxter,Alla,1,299.0,2000,,KUND-11676,"Tomaterna växer som aldrig förr, tack!",2024-10-06,4
GG-2024-00894,GG-2024-00894-3,2024-09-15,2024-09-17,2024-09-17,PLT-INO-001,Monstera deliciosa,Inomhusväxter,Alla,1,299.0,2000,Zon 1,KUND-11676,"Fungerade någorlunda, inte imponerad.",2024-09-30,3
GG-2024-00894,GG-2024-00894-4,2024-09-15,2024-09-17,2024-09-17,PLT-INO-002,Fredskalla,Inomhusväxter,Året runt,3,149.0,800,Zon 1,KUND-11676,,,
GG-2024-00894,GG-2024-00894-5,2024-09-15,2024-09-17,2024-09-17,JOR-PLA-001,Planteringsjord 50L,Jord & näring,Vår,1,149.0,25000,Zon 1,KUND-11676,"Skadad leverans, hälften obrukbart.",2024-09-23,2
GG-2024-00895,GG-2024-00895-1,2024-09-12,2024-09-15,2024-09-15,PLT-INO-001,Monstera deliciosa,Inomhusväxter,Alla,1,299.0,2.0kg,Zon 1,KUND-10728,,,
GG-2024-00895,GG-2024-00895-2,2024-09-12,2024-09-15,2024-09-15,LOK-TUL-001,Tulpanlökar 20-pack,Frön,Höst,3,159.0,500,Zon 1,KUND-10728,,,
GG-2024-00896,GG-2024-00896-1,2024-09-25,2024-09-28,2024-09-28,LOK-NAR-001,Narcisslökar 15-pack,Frön,Höst,4,129.0,400,Zon 2,KUND-13550,,,
GG-2024-00896,GG-2024-00896-2,2024-09-25,2024-09-28,2024-09-28,PLT-INO-002,Fredskalla,Inomhusväxter,Alla,1,149.0,800,Zon 2,KUND-13550,Snabb leverans och bra kvalitet på jorden.,2024-10-05,4
GG-2024-00896,GG-2024-00896-3,2024-09-25,2024-09-28,2024-09-28,KRU-TER-001,Terrakottakruka 25cm,Krukor & kärl,Alla,1,129.0,1500,Zon 2,KUND-13550,,,
GG-2024-00897,GG-2024-00897-1,2024-09-02,2024-09-04,2024-09-04,PLT-INO-003,Gullranka ampel,Inomhusväxter,Alla,1,129.0,500,Zon 1,KUND-14579,,,
GG-2024-00898,GG-2024-00898-1,2024-09-18,2024-09-22,2024-09-24,LOK-NAR-001,Narcisslökar 15-pack,Frön,Höst,3,129.0,400,Södra Sverige,KUND-13497,,,
GG-2024-00898,GG-2024-00898-2,2024-09-18,2024-09-22,2024-09-24,PLT-INO-001,Monstera deliciosa,Inomhusväxter,Alla,2,299.0,2000,Zon 3,KUND-13497,"Jorden luktar fräscht och bra, plantorna älskar den.",2024-10-11,5
GG-2024-00898,GG-2024-00898-3,2024-09-18,2024-09-22,2024-09-24,JOR-PLA-001,Planteringsjord 50L,Jord & näring,Q2,1,149.0,25000,Zon 3,KUND-13497,,,
GG-2024-00898,GG-2024-00898-4,2024-09-18,2024-09-22,2024-09-24,PLT-INO-002,Fredskalla,Inomhusväxter,Alla,4,149.0,800,Zon 3,KUND-13497,"Grym kvalitet på spaden, känns robust.",2024-10-12,5
GG-2024-00898,GG-2024-00898-5,2024-09-18,2024-09-22,2024-09-24,LOK-NAR-001,Narcisslökar 15-pack,Frön,Höst,4,129.0,400,Zon 3,KUND-13497,,,
GG-2024-00899,GG-2024-00899-1,2024-09-21,2024-09-26,2024-09-26,JOR-PLA-001,Planteringsjord 50L,Jord & näring,Vår,3,149.0,25000,,KUND-12708,"Jorden var full av små insekter, äckligt.",2024-10-07,2
GG-2024-00899,GG-2024-00899-2,2024-09-21,2024-09-26,2024-09-26,LOK-NAR-001,Narcisslökar 15-pack,Frön,Höst,3,129.0,-400,Zone 3,KUND-12708,"Allt var trasigt, kartong totalförstörd.",2024-10-17,2
GG-2024-00900,GG-2024-00900-1,2024-09-08,2024-09-11,2024-09-11,PLT-INO-003,Gullranka ampel,Inomhusväxter,Alla,1,129.0,500,Zon 2,KUND-11793,,,
GG-2024-00901,GG-2024-00901-1,2024-09-10,2024-09-13,2024-09-13,KRU-TER-001,Terracotta kruka 25,Krukor & kärl,Alla,1,129.0,1500,Zon 1,KUND-12713,"Helt standard, inget speciellt.",2024-09-17,3
GG-2024-00902,GG-2024-00902-1,2024-09-16,2024-09-25,2024-09-28,PLT-INO-002,Freds kalla,Inomhusväxter,Alla,3,149.0,800,Zon 5,KUND-13393,,,
GG-2024-00903,GG-2024-00903-1,2024-09-07,2024-09-11,2024-09-04,JOR-PLA-001,Planteringsjord 50L,Jord & näring,Vår,1,149.0,25000,Zon 2,KUND-14820,Paketet såg ut att ha kastats från lastbilen.,2024-09-16,1
GG-2024-00903,GG-2024-00903-2,2024-09-07,,2024-09-11,LOK-NAR-001,Narcisslökar 15-pack,Frön,Höst,2,129.0,400,,KUND-14820,,,
GG-2024-00903,GG-2024-00903-3,2024-09-07,2024-09-11,2024-09-11,PLT-INO-003,Gullranka ampel,Inomhusväxter,Alla,1,129.0,500,Zon 2,KUND-14820,Perfekt för balkongen. Pelargonerna blommar redan.,2024-10-09,5
GG-2024-00904,GG-2024-00904-1,2024-09-16,2024-09-19,2024-09-19,JOR-PLA-001,Jord 50L,Jord & näring,Vår,2,149.0,25000,Zon 1,KUND-10017,,,
GG-2024-00905,GG-2024-00905-1,"September 10, 2024",2024-09-13,2024-09-13,PLT-INO-003,Gullranka ampel,Inomhusväxter,Alla,1,129.0,500,Zon 2,KUND-11140,,,
GG-2024-00906,GG-2024-00906-1,2024-09-27,2024-10-06,2024-10-06,PLT-INO-003,Gullranka ampel,Inomhusväxter,Alla,1,129.0,500,Zon 5,KUND-13201,,,
GG-2024-00907,GG-2024-00907-1,2024-09-20,,2024-09-27,PLT-INO-002,FREDSKALLA,Inomhusväxter,Alla,2,149.0,800,Zon 4,KUND-10370,,,
GG-2024-00908,GG-2024-00908-1,11 september 2024,2024-09-16,2024-09-16,PLT-INO-003,Gullranka ampel,Inomhusväxter,Alla,1 st,129.0,500,Zon 3,KUND-12764,,,
GG-2024-00908,GG-2024-00908-2,2024-09-11,2024-09-16,2024-09-16,KRU-TER-001,Terrakottakruka 25cm,Krukor & kärl,Alla,"""2""",129.0,1500,Zon 3,KUND-12764,,,
GG-2024-00908,GG-2024-00908-3,2024-09-11,2024-09-16,2024-09-16,PLT-INO-002,Fredskalla,Inomhusväxter,Alla,1,149.0,800,Zon 3,KUND-12764,,,
GG-2024-00909,GG-2024-00909-1,2024-09-08,,2024-09-17,LOK-TUL-001,Tulpanlökar 20-pack,Frön,Höst,1,159.0,500,Zon 2,KUND-11724,,,
GG-2024-00909,GG-2024-00909-2,2024-09-08,2024-09-11,2024-09-17,PLT-INO-002,Fredskalla,Inomhusväxter,Alla,1,149.0,800,Zon 2,KUND-11724,,,
GG-2024-00909,GG-2024-00909-3,2024-09-08,2024-09-11,2024-09-17,KRU-TER-001,Terrakottakruka 25cm,Krukor & kärl,Året runt,1,129.0,1500,Zon 2,KUND-11724,,,
GG-2024-00910,GG-2024-00910-1,2024-09-14,2024-09-17,2024-09-17,LOK-NAR-001,Påskliljor 15-pack,Frön,Höst,"""3""",129.0,400,Zon 1,KUND-13566,"Hälften grodde, hälften inte. Ojämn kvalitet.",2024-09-26,3
GG-2024-00910,GG-2024-00910-2,2024-09-14,2024-09-17,2024-09-13,KRU-TER-001,Terrakottakruka 25cm,Krukor & kärl,Alla,1,129.0,1500,Zon 1,KUND-13566,Bästa fröerna jag testat. Hög grobarhet.,2024-10-17,5
GG-2024-00911,GG-2024-00911-1,2024-09-22,2024-10-01,2024-09-17,JOR-PLA-001,Planteringsjord 50L,Jord & näring,,1,149.0,25000,Zon 5,KUND-13797,,,
GG-2024-00911,GG-2024-00911-2,2024-09-22,2024-10-01,2024-10-01,KRU-TER-001,Terrakottakruka 25cm,Krukor & kärl,Alla,1,129.0,1500,Zon 5,KUND-13797,,,
GG-2024-00911,GG-2024-00911-3,2024-09-22,2024-10-01,"October 01, 2024",PLT-INO-001,Monstera deliciosa,Inomhusväxter,Alla,4,299.0,2000,Zon 5,KUND-13797,"Mycket nöjd, allt kom fram i bra skick.",2024-10-31,5
GG-2024-00912,GG-2024-00912-1,2024-09-11,2024-09-13,2024-09-13,PLT-INO-002,Fredskalla,Inomhusväxter,Alla,4,149.0,800,,KUND-13659,,,
GG-2024-00912,GG-2024-00912-2,2024-09-11,2024-09-13,2024-09-13,LOK-NAR-001,Narcisslökar 15-pack,Frön,Höst,2,129.0,400,Zon 1,KUND-13659,,,
